Index,Time,(((supercap).sampler_).iRefree_).adc_val_
21389,21.391986,459.737885
21390,21.392981,459.239166
21391,21.394049,459.380707
21392,21.394981,458.643921
21393,21.395988,459.950714
21394,21.396983,459.090271
21395,21.397980,459.152039
21396,21.398986,458.762939
21397,21.399982,459.384338
21398,21.400989,459.424927
21399,21.401984,459.080688
21400,21.402990,458.942261
21401,21.403984,459.208618
21402,21.405005,458.963898
21403,21.405986,459.411957
21404,21.406981,458.879456
21405,21.407991,458.105042
21406,21.408984,459.472229
21407,21.409989,459.212891
21408,21.410983,459.394318
21409,21.411989,458.389862
21410,21.412982,459.124054
21411,21.413989,458.975952
21412,21.415020,459.185638
21413,21.415990,458.522736
21414,21.416985,459.427063
21415,21.417981,458.361908
21416,21.418987,459.311584
21417,21.419980,458.779449
21418,21.420986,459.390472
21419,21.421979,459.653564
21420,21.422986,459.570374
21421,21.423980,459.106354
21422,21.425007,459.023804
21423,21.425998,458.795044
21424,21.426979,459.329651
21425,21.427989,459.200134
21426,21.428983,458.818512
21427,21.429991,459.457947
21428,21.430985,459.156128
21429,21.431991,459.581085
21430,21.432984,459.277893
21431,21.433990,459.411652
21432,21.434984,459.307831
21433,21.436016,458.710052
21434,21.436995,459.945557
21435,21.437981,459.49527
21436,21.438987,460.089478
21437,21.439981,459.246857
21438,21.440987,459.875183
21439,21.441981,459.04007
21440,21.442987,458.82074
21441,21.443981,459.307678
21442,21.444987,459.303101
21443,21.445981,459.46637
21444,21.447003,459.250488
21445,21.447988,458.578003
21446,21.448982,459.526886
21447,21.449989,459.404358
21448,21.450982,459.891388
21449,21.451988,459.387634
21450,21.452984,458.826355
21451,21.453991,458.664307
21452,21.454986,459.617462
21453,21.455980,459.068359
21454,21.456987,458.469818
21455,21.458007,459.216248
21456,21.458989,459.220764
21457,21.459983,459.361664
21458,21.460990,458.869171
21459,21.461984,459.607178
21460,21.462991,458.84079
21461,21.463985,459.178589
21462,21.464978,458.934662
21463,21.465986,459.431915
21464,21.466988,459.256866
21465,21.467980,459.535461
21466,21.468999,459.147369
21467,21.469981,459.515411
21468,21.470988,458.837921
21469,21.471983,458.413086
21470,21.472990,458.850464
21471,21.473985,458.640137
21472,21.474990,458.630585
21473,21.475983,458.883575
21474,21.476989,459.692627
21475,21.478013,458.689148
21476,21.479006,458.977783
21477,21.479988,459.141907
21478,21.480982,459.41214
21479,21.481988,459.102142
21480,21.482983,459.28772
21481,21.483988,459.19751
21482,21.484982,458.964905
21483,21.485988,459.527924
21484,21.486982,459.79895
21485,21.487990,458.789032
21486,21.489010,458.145142
21487,21.490003,459.527893
21488,21.490985,459.693573
21489,21.491992,459.145813
21490,21.492986,458.846741
21491,21.493979,459.036926
21492,21.494985,459.700836
21493,21.495992,458.814636
21494,21.496985,458.785034
21495,21.497982,459.71637
21496,21.498988,459.345123
21497,21.500006,459.741913
21498,21.500987,458.999695
21499,21.501983,459.04245
21500,21.502988,459.609131
21501,21.503982,459.398865
21502,21.504988,459.177887
21503,21.505981,458.733704
21504,21.506987,459.113281
21505,21.507984,459.741882
21506,21.508991,459.939087
21507,21.509985,459.261139
21508,21.510997,459.856201
21509,21.511980,459.710968
21510,21.512987,460.233765
21511,21.513981,458.588745
21512,21.514987,458.630463
21513,21.515982,459.299438
21514,21.516988,459.171722
21515,21.517986,459.169312
21516,21.518980,458.404602
21517,21.519988,458.454315
21518,21.521006,458.401642
21519,21.521995,459.164917
21520,21.522990,459.418976
21521,21.523984,459.08963
21522,21.524991,458.686859
21523,21.525986,458.898285
21524,21.526978,458.973999
21525,21.527990,459.070435
21526,21.528998,458.737976
21527,21.529979,459.121155
21528,21.530986,458.911255
21529,21.531979,459.175415
21530,21.532994,459.132599
21531,21.533989,459.343994
21532,21.534983,458.655762
21533,21.535989,458.647949
21534,21.536982,459.124573
21535,21.537981,458.743164
21536,21.538988,459.257599
21537,21.539981,459.476746
21538,21.540986,459.218018
21539,21.541980,459.154785
21540,21.543002,459.322937
21541,21.543982,459.173859
21542,21.544988,458.632477
21543,21.545982,458.918854
21544,21.546987,458.893188
21545,21.547984,458.326447
21546,21.548991,458.885986
21547,21.549985,458.755981
21548,21.550991,458.979614
21549,21.551984,459.396088
21550,21.552990,458.864563
21551,21.553995,458.486938
21552,21.554990,459.652954
21553,21.555982,458.970825
21554,21.556988,458.778259
21555,21.557986,457.79361
21556,21.558980,458.670715
21557,21.559986,458.974518
21558,21.560979,458.778564
21559,21.561986,459.418884
21560,21.562980,459.100647
21561,21.564016,459.070007
21562,21.564985,458.718964
21563,21.565979,458.851837
21564,21.566985,459.425049
21565,21.567982,458.625458
21566,21.568987,459.802032
21567,21.569980,459.218933
21568,21.570986,459.191345
21569,21.571981,459.313568
21570,21.572987,459.406494
21571,21.573982,458.903748
21572,21.575001,459.879761
21573,21.575985,459.008148
21574,21.576981,459.444427
21575,21.577990,458.654205
21576,21.578985,458.852905
21577,21.580004,458.929932
21578,21.580986,459.198395
21579,21.581982,459.071686
21580,21.582988,459.421631
21581,21.583983,458.785919
21582,21.585027,458.615112
21583,21.585985,458.18927
21584,21.586979,458.906281
21585,21.587988,458.782379
21586,21.588983,458.825562
21587,21.589990,458.871948
21588,21.590984,459.079987
21589,21.591991,459.784851
21590,21.592985,459.897888
21591,21.593991,459.101593
21592,21.594985,458.864349
21593,21.595998,458.078552
21594,21.596991,459.226959
21595,21.597989,459.015289
21596,21.598982,458.570038
21597,21.599989,459.658752
21598,21.600985,459.378326
21599,21.601992,458.19458
21600,21.602986,459.041779
21601,21.603980,459.206696
21602,21.604986,458.605927
21603,21.606006,458.286163
21604,21.607004,458.727448
21605,21.607989,458.801605
21606,21.608982,458.378784
21607,21.609989,457.780792
21608,21.610983,458.715454
21609,21.611988,457.861237
21610,21.612982,458.546936
21611,21.613989,458.995697
21612,21.614982,459.080322
21613,21.615989,458.383301
21614,21.617001,458.326599
21615,21.617986,458.84433
21616,21.618980,458.879547
21617,21.619986,458.599701
21618,21.620980,458.911255
21619,21.621986,458.93811
21620,21.622979,458.547913
21621,21.623985,458.358154
21622,21.624991,458.847809
21623,21.625985,458.827454
21624,21.626991,458.088654
21625,21.628002,459.273926
21626,21.628984,1.64573125e-18
21627,21.630069,459.118896
21628,21.630988,459.607269
21629,21.631982,458.847992
21630,21.632989,459.151978
21631,21.633982,459.632843
21632,21.634988,459.513428
21633,21.635982,458.742432
21634,21.636988,458.931488
21635,21.637999,459.150452
21636,21.639138,459.613159
21637,21.639982,458.92923
21638,21.640988,459.151031
21639,21.641982,459.907806
21640,21.642989,459.63092
21641,21.643984,459.441956
21642,21.644991,459.34845
21643,21.645986,459.281525
21644,21.646980,459.924042
21645,21.647989,459.917877
21646,21.649004,459.223663
21647,21.649986,458.993469
21648,21.650980,458.852386
21649,21.651987,458.381836
21650,21.652981,459.455261
21651,21.653989,459.57077
21652,21.654983,459.604034
21653,21.655990,459.281769
21654,21.656983,458.830444
21655,21.657982,459.261322
21656,21.659014,458.804138
21657,21.660004,458.692261
21658,21.660988,459.47406
21659,21.661982,459.089142
21660,21.662989,459.162689
21661,21.663983,459.410828
21662,21.664989,458.642944
21663,21.665982,459.100983
21664,21.666990,459.666931
21665,21.667988,459.320892
21666,21.668983,459.293488
21667,21.670016,459.57724
21668,21.671004,458.865479
21669,21.671986,458.828949
21670,21.672991,459.303253
21671,21.673985,459.598877
21672,21.674991,458.880432
21673,21.675984,459.511047
21674,21.676990,458.797852
21675,21.677989,458.957275
21676,21.678982,458.883179
21677,21.679988,459.161804
21678,21.680995,458.716248
21679,21.681988,459.152069
21680,21.682982,459.041595
21681,21.683988,458.796051
21682,21.684980,459.006561
21683,21.685987,458.817535
21684,21.686982,459.141418
21685,21.687991,458.476624
21686,21.688986,458.454681
21687,21.689978,458.558807
21688,21.691145,458.957306
21689,21.692002,459.106445
21690,21.692982,458.550476
21691,21.693989,458.833344
21692,21.694982,459.141174
21693,21.695989,458.801025
21694,21.696982,458.814056
21695,21.697991,459.325439
21696,21.698985,458.898895
21697,21.699979,458.936707
21698,21.700985,459.692474
21699,21.702017,459.532928
21700,21.702981,459.176025
21701,21.703988,458.783722
21702,21.704981,459.056
21703,21.705988,459.260925
21704,21.706981,459.305023
21705,21.707979,459.190308
21706,21.708986,459.460541
21707,21.709981,459.854401
21708,21.710988,459.825745
21709,21.711982,459.990936
21710,21.712995,459.379486
21711,21.713990,460.24762
21712,21.714984,459.814423
21713,21.715979,459.048004
21714,21.716986,459.739197
21715,21.717984,458.858521
21716,21.718991,459.422882
21717,21.719984,459.463806
21718,21.720991,459.63031
21719,21.721985,459.319092
21720,21.722979,458.975769
21721,21.724006,459.509949
21722,21.724988,458.865906
21723,21.725982,458.721619
21724,21.726988,459.21228
21725,21.727986,459.966797
21726,21.728980,459.051147
21727,21.729987,458.604736
21728,21.730981,459.850555
21729,21.731987,459.48941
21730,21.732981,458.892822
21731,21.734017,458.705597
21732,21.734987,458.899963
21733,21.735981,458.930328
21734,21.736987,459.816833
21735,21.737982,458.862976
21736,21.738989,459.305359
21737,21.739984,459.151459
21738,21.740989,459.18692
21739,21.741984,459.133881
21740,21.742990,458.793579
21741,21.743984,458.822144
21742,21.744995,459.491516
21743,21.745988,458.500244
21744,21.746981,458.225525
21745,21.747979,459.315155
21746,21.748985,458.907532
21747,21.749979,458.394745
21748,21.750999,459.421967
21749,21.751980,459.378296
21750,21.752987,458.97287
21751,21.753982,459.112823
21752,21.754997,459.315674
21753,21.755990,458.959015
21754,21.756983,459.923218
21755,21.757982,458.84317
21756,21.758988,458.998474
21757,21.759982,458.474182
21758,21.760988,459.223694
21759,21.761981,458.878082
21760,21.762987,459.010834
21761,21.763980,459.100464
21762,21.764986,459.011414
21763,21.766021,458.298309
21764,21.766990,458.207825
21765,21.767986,459.112213
21766,21.768980,459.0961
21767,21.769986,459.103058
21768,21.770978,458.826843
21769,21.771986,459.873413
21770,21.772980,459.26297
21771,21.773988,458.693573
21772,21.774982,459.422058
21773,21.775989,458.644073
21774,21.777005,458.952576
21775,21.777990,458.697632
21776,21.778984,458.587799
21777,21.779990,458.180267
21778,21.780984,458.523834
21779,21.781980,459.652252
21780,21.782987,458.905701
21781,21.783981,458.317017
21782,21.784988,459.026917
21783,21.785981,459.07666
21784,21.787076,459.278778
21785,21.787984,458.707336
21786,21.788991,459.180634
21787,21.789986,458.613556
21788,21.790980,458.987183
21789,21.791987,459.101624
21790,21.792981,459.111115
21791,21.793987,458.331329
21792,21.794980,459.350098
21793,21.795987,459.241974
21794,21.796983,458.949738
21795,21.798004,458.797821
21796,21.798986,458.001038
21797,21.799980,458.743408
21798,21.800987,459.807404
21799,21.801981,458.881866
21800,21.802985,458.758209
21801,21.803978,459.415833
21802,21.805000,459.359558
21803,21.805983,459.020813
21804,21.806989,458.782288
21805,21.807986,458.773621
21806,21.809001,459.233734
21807,21.809983,458.623047
21808,21.810989,458.655334
21809,21.811982,458.208923
21810,21.812987,459.219055
21811,21.813981,458.87616
21812,21.814987,458.757782
21813,21.815982,458.411072
21814,21.816988,458.972656
21815,21.817985,459.006348
21816,21.819004,457.989166
21817,21.819985,458.525635
21818,21.820979,458.820496
21819,21.821985,458.156982
21820,21.822980,457.422791
21821,21.823984,458.768097
21822,21.824980,458.56778
21823,21.825986,458.284424
21824,21.826980,458.49707
21825,21.827989,459.115906
21826,21.828983,458.528442
21827,21.829997,458.50708
21828,21.830980,458.965454
21829,21.831987,459.173309
21830,21.832979,459.333893
21831,21.833986,459.013672
21832,21.834980,458.703857
21833,21.835986,458.368195
21834,21.836980,458.245911
21835,21.837991,458.784912
21836,21.838984,458.794434
21837,21.840059,458.442993
21838,21.840992,458.817719
21839,21.841987,458.55957
21840,21.842980,459.181366
21841,21.843987,458.108948
21842,21.844981,459.130798
21843,21.845988,459.040527
21844,21.846982,458.974487
21845,21.847979,459.166077
21846,21.848986,458.636322
21847,21.849980,458.133972
21848,21.851001,458.78656
21849,21.851983,458.33667
21850,21.852990,458.111359
21851,21.853984,458.621948
21852,21.854991,459.132568
21853,21.855985,458.887085
21854,21.857063,458.814667
21855,21.857984,459.469025
21856,21.858992,459.330017
21857,21.859985,459.34375
21858,21.861006,458.515259
21859,21.862005,459.184204
21860,21.862987,458.641235
21861,21.863981,458.17688
21862,21.864987,458.756531
21863,21.865981,458.646667
21864,21.866988,458.661133
21865,21.867984,459.127747
21866,21.868990,458.427338
21867,21.869984,459.18927
21868,21.870990,459.068085
21869,21.872003,458.886597
21870,21.872984,458.303223
21871,21.873991,458.836548
21872,21.874984,458.348602
21873,21.875990,459.463867
21874,21.876983,458.607574
21875,21.877981,459.024139
21876,21.878987,459.462555
21877,21.879981,459.114868
21878,21.880987,458.814178
21879,21.881981,458.732971
21880,21.883000,459.057922
21881,21.883982,458.446899
21882,21.884987,458.360992
21883,21.885981,458.454071
21884,21.886987,458.514496
21885,21.887986,458.821716
21886,21.888980,458.275085
21887,21.889986,458.446777
21888,21.890979,458.782684
21889,21.891986,458.650024
21890,21.893003,458.475586
21891,21.893984,459.109497
21892,21.894991,459.521667
21893,21.895983,458.478516
21894,21.896990,458.725159
21895,21.897987,458.67627
21896,21.898982,458.203979
21897,21.899988,458.473572
21898,21.900981,457.565369
21899,21.901988,458.131744
21900,21.902982,459.608459
21901,21.903995,459.659027
21902,21.904990,458.267029
21903,21.906057,458.162079
21904,21.906990,457.582703
21905,21.907987,458.624237
21906,21.908982,459.108459
21907,21.909989,458.318512
21908,21.910983,458.855133
21909,21.911990,458.649719
21910,21.912984,459.431946
21911,21.914005,458.264343
21912,21.914986,458.595123
21913,21.915982,459.155396
21914,21.917000,457.945801
21915,21.917986,458.71991
21916,21.918979,458.61496
21917,21.919986,459.176239
21918,21.920982,458.715271
21919,21.921989,458.811615
21920,21.922983,459.189362
21921,21.923990,458.591217
21922,21.925005,458.828247
21923,21.925987,458.498444
21924,21.926981,458.827698
21925,21.927991,458.861908
21926,21.928984,458.325958
21927,21.929979,457.789642
21928,21.930986,459.038269
21929,21.931981,458.9552
21930,21.932987,458.350952
21931,21.933980,458.530121
21932,21.935060,459.011353
21933,21.935992,459.416412
21934,21.936986,458.6604
21935,21.937983,458.910583
21936,21.938989,459.197144
21937,21.939982,458.515076
21938,21.940989,458.482971
21939,21.941983,458.342346
21940,21.942989,458.214661
21941,21.943982,459.087433
21942,21.944989,459.073425
21943,21.946003,459.218018
21944,21.946985,459.081543
21945,21.947981,459.617096
21946,21.948988,459.199524
21947,21.949983,458.432251
21948,21.950989,459.310822
21949,21.951984,458.832672
21950,21.952989,458.798615
21951,21.953983,458.802521
21952,21.954989,458.860596
21953,21.956010,457.750061
21954,21.957006,458.360168
21955,21.957979,458.475952
21956,21.958985,458.747375
21957,21.959979,459.373688
21958,21.960985,458.912964
21959,21.961978,459.264496
21960,21.962984,458.891479
21961,21.963987,458.670288
21962,21.964989,458.684082
21963,21.965983,458.663696
21964,21.967003,459.202759
21965,21.967987,459.58844
21966,21.968983,458.64978
21967,21.969990,459.413757
21968,21.970985,458.353302
21969,21.971978,458.431824
21970,21.972985,458.622681
21971,21.973980,458.809906
21972,21.975206,459.831085
21973,21.975989,459.572815
21974,21.976983,459.136993
21975,21.977999,458.812531
21976,21.978981,459.097626
21977,21.979987,459.384796
21978,21.980982,459.179352
21979,21.981989,458.59967
21980,21.982983,458.512909
21981,21.983990,458.764465
21982,21.984985,459.625549
21983,21.985991,459.881195
21984,21.986984,459.468445
21985,21.987999,459.184937
21986,21.988980,458.849121
21987,21.989987,458.462219
21988,21.990980,458.15686
21989,21.991988,458.433136
21990,21.992983,458.946594
21991,21.993990,459.315979
21992,21.994985,459.571869
21993,21.995979,458.890228
21994,21.996985,458.974518
21995,21.997984,458.914978
21996,21.999000,459.134216
21997,21.999982,459.249329
21998,22.000988,459.295868
21999,22.001982,459.234314
22000,22.002988,458.99881
22001,22.003982,459.137146
22002,22.004988,459.064453
22003,22.005982,458.980347
22004,22.006988,459.124634
22005,22.007985,459.314697
22006,22.009001,458.725311
22007,22.009981,458.335114
22008,22.010988,458.423889
22009,22.011983,459.028809
22010,22.012990,458.352661
22011,22.013984,459.301361
22012,22.014990,459.223816
22013,22.015983,459.65741
22014,22.016989,460.056854
22015,22.017986,458.603271
22016,22.018980,458.827515
22017,22.020000,458.964722
22018,22.020984,459.198944
22019,22.021991,458.958344
22020,22.022984,459.277924
22021,22.023990,458.417358
22022,22.024983,458.996338
22023,22.025990,458.586945
22024,22.026983,459.274261
22025,22.027980,458.701569
22026,22.029003,458.76709
22027,22.030022,458.506592
22028,22.030983,459.299683
22029,22.031990,459.163696
22030,22.032984,459.283478
22031,22.033991,459.116943
22032,22.034985,459.137115
22033,22.035991,458.653046
22034,22.036985,458.610992
22035,22.037983,458.796722
22036,22.038990,458.544189
22037,22.039984,458.845886
22038,22.041002,459.589111
22039,22.041983,460.21347
22040,22.042989,458.966675
22041,22.043983,458.506378
22042,22.044990,458.702301
22043,22.045987,459.301086
22044,22.046981,458.596313
22045,22.047991,458.841064
22046,22.048984,459.416809
22047,22.049991,459.323669
22048,22.050986,458.929962
22049,22.051999,458.138123
22050,22.052981,458.522522
22051,22.053989,459.258423
22052,22.054984,459.101257
22053,22.055991,459.03772
22054,22.056986,457.938934
22055,22.057982,457.997284
22056,22.058988,459.015839
22057,22.059984,459.024384
22058,22.060991,458.890625
22059,22.062002,458.70578
22060,22.062983,458.687927
22061,22.063990,459.244446
22062,22.064984,458.907043
22063,22.065989,459.013336
22064,22.066983,459.304352
22065,22.067979,458.533264
22066,22.068985,458.449371
22067,22.069980,458.405823
22068,22.070985,458.732391
22069,22.071978,459.083252
22070,22.072997,459.307648
22071,22.073990,458.516571
22072,22.074984,459.57312
22073,22.075990,459.140289
22074,22.076982,459.065796
22075,22.077981,458.619507
22076,22.078987,459.101807
22077,22.079980,459.461212
22078,22.081017,459.898407
22079,22.081986,459.099396
22080,22.082998,457.966736
22081,22.083991,458.353729
22082,22.084985,458.552673
22083,22.085991,458.866119
22084,22.086984,458.808167
22085,22.087981,459.654877
22086,22.088988,458.290039
22087,22.089982,459.455444
22088,22.090988,459.063416
22089,22.091981,459.50415
22090,22.092987,459.304016
22091,22.093998,459.142639
22092,22.094981,459.938354
22093,22.095987,459.084229
22094,22.096980,458.810303
22095,22.097989,458.892975
22096,22.098983,459.198456
22097,22.099989,458.705536
22098,22.100983,458.600403
22099,22.101979,459.035522
22100,22.102986,458.898529
22101,22.104060,458.969727
22102,22.104980,458.823578
22103,22.105987,459.186493
22104,22.106981,458.3414
22105,22.107991,458.576172
22106,22.108985,458.228973
22107,22.109979,459.006531
22108,22.110986,458.932129
22109,22.111982,459.046844
22110,22.112989,458.635986
22111,22.113984,458.901978
22112,22.114994,458.989594
22113,22.115987,459.369324
22114,22.116983,458.219086
22115,22.117981,458.640686
22116,22.118987,459.233398
22117,22.119980,458.981934
22118,22.120987,458.450287
22119,22.121982,459.116394
22120,22.122990,459.102081
22121,22.123984,458.510559
22122,22.125091,458.080322
22123,22.125986,458.620544
22124,22.126980,458.639191
22125,22.127990,458.576538
22126,22.128984,458.862091
22127,22.129990,458.555511
22128,22.130983,458.585754
22129,22.132176,459.049652
22130,22.132982,458.2547
22131,22.133989,459.293152
22132,22.134982,459.456757
22133,22.136004,459.473572
22134,22.136984,458.944946
22135,22.137982,459.718689
22136,22.138988,458.783356
22137,22.139981,459.223724
22138,22.140987,458.739197
22139,22.141982,458.814117
22140,22.142987,459.005615
22141,22.143980,458.67099
22142,22.144987,459.564117
22143,22.145981,459.048126
22144,22.146999,458.654724
22145,22.147985,459.669769
22146,22.148991,458.739868
22147,22.149985,458.686768
22148,22.150991,458.327209
22149,22.151984,458.71051
22150,22.152990,458.968903
22151,22.153983,459.334381
22152,22.154989,459.929596
22153,22.155983,459.478943
22154,22.157014,458.373749
22155,22.157997,458.991302
22156,22.158979,458.428528
22157,22.159985,459.24292
22158,22.160991,459.080383
22159,22.161985,459.52951
22160,22.162978,458.930603
22161,22.163985,458.811707
22162,22.164992,458.762024
22163,22.165986,459.695343
22164,22.166981,458.937195
22165,22.167990,459.150391
22166,22.168995,458.367554
22167,22.169989,459.163269
22168,22.170983,458.647644
22169,22.171989,459.217621
22170,22.172983,459.11496
22171,22.173990,459.896149
22172,22.174986,458.72464
22173,22.175980,458.841644
22174,22.176987,459.579163
22175,22.177984,458.236664
22176,22.179002,458.896606
22177,22.179983,458.917053
22178,22.180989,460.169891
22179,22.181984,459.186005
22180,22.182991,459.077576
22181,22.183985,458.646545
22182,22.184979,459.444672
22183,22.185986,458.773071
22184,22.186979,458.719391
22185,22.187989,458.731445
22186,22.188984,459.126526
22187,22.189998,458.714935
22188,22.191003,458.860229
22189,22.191987,459.136993
22190,22.192980,459.00116
22191,22.193987,459.383484
22192,22.194981,458.262634
22193,22.195987,459.012787
22194,22.196980,458.674622
22195,22.197989,458.915405
22196,22.198982,458.454407
22197,22.199988,459.139648
22198,22.200981,457.933105
22199,22.201994,459.260925
22200,22.202988,458.365417
22201,22.203981,457.715149
22202,22.204987,459.182556
22203,22.205980,458.307617
22204,22.207158,458.746521
22205,22.207991,459.257935
22206,22.208984,459.636047
22207,22.209990,458.631958
22208,22.210982,458.605225
22209,22.212002,459.019592
22210,22.212984,458.670807
22211,22.213991,458.940063
22212,22.214985,458.97995
22213,22.215979,458.86792
22214,22.216985,459.050903
22215,22.217981,458.494171
22216,22.218987,459.109009
22217,22.219979,458.795563
22218,22.220985,459.604004
22219,22.221981,457.89032
22220,22.223005,459.808929
22221,22.223986,458.774597
22222,22.224979,459.405579
22223,22.225986,458.143524
22224,22.226980,458.425751
22225,22.227990,458.87558
22226,22.228983,458.523651
22227,22.229990,458.866058
22228,22.230984,459.140076
22229,22.231991,458.842743
22230,22.233011,458.387543
22231,22.234004,458.906555
22232,22.234987,458.436035
22233,22.235981,459.195648
22234,22.236989,458.964569
22235,22.237986,458.912292
22236,22.238981,458.668579
22237,22.239988,458.759308
22238,22.240982,458.957642
22239,22.241989,459.308319
22240,22.242984,458.653015
22241,22.244001,458.652466
22242,22.244983,458.662109
22243,22.245990,459.349609
22244,22.246984,458.828125
22245,22.247982,458.336761
22246,22.248988,458.139801
22247,22.249982,458.670288
22248,22.250989,458.769165
22249,22.251983,458.17453
22250,22.252989,459.309509
22251,22.253983,458.550903
22252,22.255002,458.338318
22253,22.255985,459.08847
22254,22.256992,459.259796
22255,22.257989,459.658813
22256,22.258982,459.490112
22257,22.259990,458.86496
22258,22.260984,458.791351
22259,22.261990,458.307373
22260,22.262983,457.81662
22261,22.263990,459.608978
22262,22.265085,459.067902
22263,22.265991,458.391113
22264,22.266986,458.832764
22265,22.267981,459.354218
22266,22.268988,458.948181
22267,22.269983,459.602936
22268,22.270990,458.954498
22269,22.271983,458.859558
22270,22.272990,458.608307
22271,22.273983,458.806396
22272,22.274989,458.54541
22273,22.275996,458.341553
22274,22.276989,458.648621
22275,22.277987,458.729401
22276,22.278980,458.467285
22277,22.279987,459.021362
22278,22.280981,458.4422
22279,22.281987,458.785736
22280,22.282980,458.898163
22281,22.283986,458.037659
22282,22.284992,458.826508
22283,22.285986,458.341919
22284,22.287000,459.054901
22285,22.287987,459.274078
22286,22.288982,1.64489321e-18
22287,22.290067,458.391174
22288,22.290986,458.637024
22289,22.291979,459.151398
22290,22.292986,459.391205
22291,22.293981,459.320923
22292,22.294987,459.406494
22293,22.295981,459.031189
22294,22.297085,458.914124
22295,22.297983,459.003479
22296,22.298990,458.410675
22297,22.299984,458.716827
22298,22.300991,458.675507
22299,22.301985,459.266052
22300,22.303000,458.913483
22301,22.303981,458.27771
22302,22.304988,458.594849
22303,22.305982,458.659515
22304,22.306989,458.321838
22305,22.307997,458.794556
22306,22.308991,458.535431
22307,22.309986,459.459198
22308,22.310979,458.786865
22309,22.311986,459.18454
22310,22.312981,459.107239
22311,22.313988,459.100494
22312,22.314983,459.304749
22313,22.315990,458.982513
22314,22.316983,458.540222
22315,22.318035,458.251251
22316,22.318991,458.90564
22317,22.319987,458.44751
22318,22.320980,458.920349
22319,22.321987,458.906494
22320,22.322981,458.596497
22321,22.323987,458.725006
22322,22.324981,459.078033
22323,22.325988,458.748474
22324,22.326981,458.783295
22325,22.327990,458.681396
22326,22.329002,458.091766
22327,22.329984,458.45282
22328,22.330990,458.528809
22329,22.331984,458.848724
22330,22.332991,458.300812
22331,22.333985,458.581665
22332,22.334991,458.553406
22333,22.335984,459.77655
22334,22.336990,458.633148
22335,22.337986,458.443115
22336,22.338998,459.070526
22337,22.339979,458.881012
22338,22.340986,458.831848
22339,22.341980,458.520477
22340,22.342986,458.20752
22341,22.343980,458.292603
22342,22.344985,458.723206
22343,22.345980,458.747437
22344,22.346986,458.499329
22345,22.347983,459.208984
22346,22.348989,458.865845
22347,22.350002,458.588867
22348,22.350984,458.743896
22349,22.351990,458.86203
22350,22.352984,458.82843
22351,22.353989,459.153687
22352,22.354983,459.224152
22353,22.355989,459.042999
22354,22.356982,458.046722
22355,22.357979,458.265686
22356,22.358986,458.914886
22357,22.360074,458.475677
22358,22.360983,458.792175
22359,22.361991,458.488007
22360,22.362985,459.20993
22361,22.363979,459.164001
22362,22.364985,458.754456
22363,22.365980,459.0755
22364,22.366986,458.563385
22365,22.367984,459.000275
22366,22.368990,458.815002
22367,22.369984,458.728943
22368,22.371033,459.319611
22369,22.371990,458.257874
22370,22.372985,458.882721
22371,22.373979,458.649292
22372,22.374986,459.259125
22373,22.375980,459.327057
22374,22.376986,458.224792
22375,22.377984,458.589264
22376,22.378991,459.031921
22377,22.379985,458.538513
22378,22.380979,459.189301
22379,22.382003,458.211243
22380,22.382985,459.381012
22381,22.383979,458.562683
22382,22.384986,459.65625
22383,22.385981,458.698822
22384,22.386987,458.925293
22385,22.387983,459.13736
22386,22.388990,459.144318
22387,22.389986,458.156952
22388,22.390980,458.937927
22389,22.391986,458.656036
22390,22.393004,458.619171
22391,22.393986,458.883575
22392,22.394979,457.895599
22393,22.395985,458.872223
22394,22.396991,458.805603
22395,22.397987,458.818909
22396,22.398982,458.358215
22397,22.399988,459.025513
22398,22.400982,458.764893
22399,22.401989,458.465302
22400,22.403063,458.425812
22401,22.403981,458.50354
22402,22.404987,459.408173
22403,22.405982,458.584442
22404,22.406988,458.660706
22405,22.407984,459.444977
22406,22.408990,460.141876
22407,22.409984,459.040161
22408,22.410990,459.04776
22409,22.411982,459.090302
22410,22.412989,458.750763
22411,22.413998,459.112976
22412,22.414980,458.54364
22413,22.415987,458.877441
22414,22.416979,458.660461
22415,22.417989,459.157593
22416,22.418982,459.303741
22417,22.420005,458.680786
22418,22.420987,458.051666
22419,22.421981,458.910309
22420,22.422987,459.833099
22421,22.423981,459.425507
22422,22.424998,459.175415
22423,22.425979,459.200287
22424,22.426987,458.720886
22425,22.427985,458.385193
22426,22.428980,459.24115
22427,22.429986,459.319092
22428,22.430980,459.441589
22429,22.431987,459.263733
22430,22.432981,459.269318
22431,22.433987,458.872345
22432,22.435020,459.114258
22433,22.435989,458.867096
22434,22.436983,459.318604
22435,22.437981,459.006287
22436,22.438987,458.422546
22437,22.439980,458.762268
22438,22.440987,459.131104
22439,22.441982,458.755432
22440,22.442990,458.208618
22441,22.443984,458.45932
22442,22.444991,458.897705
22443,22.445996,458.827942
22444,22.446989,459.025085
22445,22.447988,458.975616
22446,22.448982,458.440979
22447,22.449988,459.095215
22448,22.450982,458.884125
22449,22.451989,458.828827
22450,22.452983,459.200867
22451,22.453990,459.234253
22452,22.454983,459.010651
22453,22.455990,458.594513
22454,22.457004,459.04184
22455,22.458068,459.2005
22456,22.458986,459.539551
22457,22.459980,459.504852
22458,22.460986,459.643372
22459,22.461981,459.382385
22460,22.462986,458.864746
22461,22.463979,458.885132
22462,22.464985,458.720917
